src_event_id,dst_event_id,weight_sum,weight_mean,support
9400,9440,0.32826006412506104,0.32826006412506104,1
9900,9940,0.32826006412506104,0.32826006412506104,1
10050,10090,0.32826006412506104,0.32826006412506104,1
10450,10490,0.32826006412506104,0.32826006412506104,1
7700,7740,0.32826006412506104,0.32826006412506104,1
11050,11090,0.32826006412506104,0.32826006412506104,1
11600,11640,0.32826006412506104,0.32826006412506104,1
11700,11740,0.32826006412506104,0.32826006412506104,1
12200,12240,0.32826006412506104,0.32826006412506104,1
12800,12840,0.32826006412506104,0.32826006412506104,1
13500,13540,0.32826006412506104,0.32826006412506104,1
7750,7790,0.32826006412506104,0.32826006412506104,1
3600,3640,0.32826006412506104,0.32826006412506104,1
7650,7690,0.32826006412506104,0.32826006412506104,1
1850,1890,0.32826006412506104,0.32826006412506104,1
7000,7040,0.32826006412506104,0.32826006412506104,1
400,440,0.32826006412506104,0.32826006412506104,1
850,890,0.32826006412506104,0.32826006412506104,1
950,990,0.32826006412506104,0.32826006412506104,1
1500,1540,0.32826006412506104,0.32826006412506104,1
1150,1190,0.32826006412506104,0.32826006412506104,1
0,40,0.32826006412506104,0.32826006412506104,1
5700,5740,0.32826006412506104,0.32826006412506104,1
5750,5790,0.32826006412506104,0.32826006412506104,1
6000,6040,0.32826006412506104,0.32826006412506104,1
6500,6540,0.32826006412506104,0.32826006412506104,1
6700,6740,0.32826006412506104,0.32826006412506104,1
10450,10468,0.32683447003364563,0.32683447003364563,1
8550,8568,0.32683447003364563,0.32683447003364563,1
8650,8668,0.32683447003364563,0.32683447003364563,1
9400,9418,0.32683447003364563,0.32683447003364563,1
9900,9918,0.32683447003364563,0.32683447003364563,1
10050,10068,0.32683447003364563,0.32683447003364563,1
13500,13518,0.32683447003364563,0.32683447003364563,1
11000,11018,0.32683447003364563,0.32683447003364563,1
11050,11068,0.32683447003364563,0.32683447003364563,1
11600,11618,0.32683447003364563,0.32683447003364563,1
11700,11718,0.32683447003364563,0.32683447003364563,1
12200,12218,0.32683447003364563,0.32683447003364563,1
12800,12818,0.32683447003364563,0.32683447003364563,1
7750,7768,0.32683447003364563,0.32683447003364563,1
7700,7718,0.32683447003364563,0.32683447003364563,1
7650,7668,0.32683447003364563,0.32683447003364563,1
1850,1868,0.32683447003364563,0.32683447003364563,1
7000,7018,0.32683447003364563,0.32683447003364563,1
400,418,0.32683447003364563,0.32683447003364563,1
850,868,0.32683447003364563,0.32683447003364563,1
950,968,0.32683447003364563,0.32683447003364563,1
1150,1168,0.32683447003364563,0.32683447003364563,1
1500,1518,0.32683447003364563,0.32683447003364563,1
0,18,0.32683447003364563,0.32683447003364563,1
3600,3618,0.32683447003364563,0.32683447003364563,1
5750,5768,0.32683447003364563,0.32683447003364563,1
6000,6018,0.32683447003364563,0.32683447003364563,1
6500,6518,0.32683447003364563,0.32683447003364563,1
6700,6718,0.32683447003364563,0.32683447003364563,1
5700,5718,0.32683447003364563,0.32683447003364563,1
10450,10480,0.3259109556674957,0.3259109556674957,1
8550,8580,0.3259109556674957,0.3259109556674957,1
8650,8680,0.3259109556674957,0.3259109556674957,1
9400,9430,0.3259109556674957,0.3259109556674957,1
9900,9930,0.3259109556674957,0.3259109556674957,1
10050,10080,0.3259109556674957,0.3259109556674957,1
11600,11630,0.3259109556674957,0.3259109556674957,1
11000,11030,0.3259109556674957,0.3259109556674957,1
11050,11080,0.3259109556674957,0.3259109556674957,1
11700,11730,0.3259109556674957,0.3259109556674957,1
12200,12230,0.3259109556674957,0.3259109556674957,1
12800,12830,0.3259109556674957,0.3259109556674957,1
13500,13530,0.3259109556674957,0.3259109556674957,1
7750,7780,0.3259109556674957,0.3259109556674957,1
7700,7730,0.3259109556674957,0.3259109556674957,1
7650,7680,0.3259109556674957,0.3259109556674957,1
1850,1880,0.3259109556674957,0.3259109556674957,1
7000,7030,0.3259109556674957,0.3259109556674957,1
400,430,0.3259109556674957,0.3259109556674957,1
850,880,0.3259109556674957,0.3259109556674957,1
950,980,0.3259109556674957,0.3259109556674957,1
1150,1180,0.3259109556674957,0.3259109556674957,1
1500,1530,0.3259109556674957,0.3259109556674957,1
0,30,0.3259109556674957,0.3259109556674957,1
3600,3630,0.3259109556674957,0.3259109556674957,1
5750,5780,0.3259109556674957,0.3259109556674957,1
6000,6030,0.3259109556674957,0.3259109556674957,1
6500,6530,0.3259109556674957,0.3259109556674957,1
6700,6730,0.3259109556674957,0.3259109556674957,1
5700,5730,0.3259109556674957,0.3259109556674957,1
10450,10481,0.32541486620903015,0.32541486620903015,1
8550,8581,0.32541486620903015,0.32541486620903015,1
8650,8681,0.32541486620903015,0.32541486620903015,1
9400,9431,0.32541486620903015,0.32541486620903015,1
9900,9931,0.32541486620903015,0.32541486620903015,1
10050,10081,0.32541486620903015,0.32541486620903015,1
11600,11631,0.32541486620903015,0.32541486620903015,1
11000,11031,0.32541486620903015,0.32541486620903015,1
11050,11081,0.32541486620903015,0.32541486620903015,1
11700,11731,0.32541486620903015,0.32541486620903015,1
12200,12231,0.32541486620903015,0.32541486620903015,1
12800,12831,0.32541486620903015,0.32541486620903015,1
13500,13531,0.32541486620903015,0.32541486620903015,1
7750,7781,0.32541486620903015,0.32541486620903015,1
7700,7731,0.32541486620903015,0.32541486620903015,1
7650,7681,0.32541486620903015,0.32541486620903015,1
1850,1881,0.32541486620903015,0.32541486620903015,1
